initial_timeslot,P0DT0H0M0S,P0DT0H15M0S,P0DT0H30M0S,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S
2016-01-01T08:41:00+00:00,36.8,39.86,35.89,35.16,47.16,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25
2016-01-01T08:56:00+00:00,39.86,35.89,35.16,47.16,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83
2016-01-01T09:11:00+00:00,35.89,35.16,47.16,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16
2016-01-01T09:26:00+00:00,35.16,47.16,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07
2016-01-01T09:41:00+00:00,47.16,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99
2016-01-01T09:56:00+00:00,49.89,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96
2016-01-01T10:11:00+00:00,58.85,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44
2016-01-01T10:26:00+00:00,57.15,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93
2016-01-01T10:41:00+00:00,56.65,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81
2016-01-01T10:56:00+00:00,65.64,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44
2016-01-01T11:11:00+00:00,59.9,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03
2016-01-01T11:26:00+00:00,65.95,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65
2016-01-01T11:41:00+00:00,57.96,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,
2016-01-01T11:56:00+00:00,67.17,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,
2016-01-01T12:11:00+00:00,47.23,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,
2016-01-01T12:26:00+00:00,52.8,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,
2016-01-01T12:41:00+00:00,71.25,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,
2016-01-01T12:56:00+00:00,54.83,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,
2016-01-01T13:11:00+00:00,56.16,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,,
2016-01-01T13:26:00+00:00,63.07,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,,,
2016-01-01T13:41:00+00:00,58.99,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,,,,
2016-01-01T13:56:00+00:00,70.96,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,,,,,
2016-01-01T14:11:00+00:00,50.44,50.93,39.81,30.44,37.03,29.65,,,,,,,,,,,
2016-01-01T14:26:00+00:00,50.93,39.81,30.44,37.03,29.65,,,,,,,,,,,,
2016-01-01T14:41:00+00:00,39.81,30.44,37.03,29.65,,,,,,,,,,,,,
2016-01-01T14:56:00+00:00,30.44,37.03,29.65,,,,,,,,,,,,,,
2016-01-01T15:11:00+00:00,37.03,29.65,,,,,,,,,,,,,,,
2016-01-01T15:26:00+00:00,29.65,,,,,,,,,,,,,,,,
2016-01-02T08:41:00+00:00,34.96,57.87,96.88,62.89,92.98,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37
2016-01-02T08:56:00+00:00,57.87,96.88,62.89,92.98,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6
2016-01-02T09:11:00+00:00,96.88,62.89,92.98,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69
2016-01-02T09:26:00+00:00,62.89,92.98,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04
2016-01-02T09:41:00+00:00,92.98,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73
2016-01-02T09:56:00+00:00,157.79,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05
2016-01-02T10:11:00+00:00,138.97,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84
2016-01-02T10:26:00+00:00,217.38,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5
2016-01-02T10:41:00+00:00,90.4,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22
2016-01-02T10:56:00+00:00,103.03,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78
2016-01-02T11:11:00+00:00,123.73,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42
2016-01-02T11:26:00+00:00,161.27,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94
2016-01-02T11:41:00+00:00,147.85,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,
2016-01-02T11:56:00+00:00,123.17,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,
2016-01-02T12:11:00+00:00,108.37,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,
2016-01-02T12:26:00+00:00,95.76,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,
2016-01-02T12:41:00+00:00,99.37,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,
2016-01-02T12:56:00+00:00,67.6,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,
2016-01-02T13:11:00+00:00,60.69,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,,
2016-01-02T13:26:00+00:00,79.04,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,,,
2016-01-02T13:41:00+00:00,53.73,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,,,,
2016-01-02T13:56:00+00:00,24.05,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,,,,,
2016-01-02T14:11:00+00:00,34.84,32.5,40.22,27.78,15.42,8.94,,,,,,,,,,,
2016-01-02T14:26:00+00:00,32.5,40.22,27.78,15.42,8.94,,,,,,,,,,,,
2016-01-02T14:41:00+00:00,40.22,27.78,15.42,8.94,,,,,,,,,,,,,
2016-01-02T14:56:00+00:00,27.78,15.42,8.94,,,,,,,,,,,,,,
2016-01-02T15:11:00+00:00,15.42,8.94,,,,,,,,,,,,,,,
2016-01-02T15:26:00+00:00,8.94,,,,,,,,,,,,,,,,
2016-01-03T08:41:00+00:00,11.85,16.06,23.74,28.95,31.45,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87
2016-01-03T08:56:00+00:00,16.06,23.74,28.95,31.45,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55
2016-01-03T09:11:00+00:00,23.74,28.95,31.45,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61
2016-01-03T09:26:00+00:00,28.95,31.45,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82
2016-01-03T09:41:00+00:00,31.45,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4
2016-01-03T09:56:00+00:00,37.65,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41
2016-01-03T10:11:00+00:00,40.21,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84
2016-01-03T10:26:00+00:00,61.76,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86
2016-01-03T10:41:00+00:00,78.06,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66
2016-01-03T10:56:00+00:00,66.5,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98
2016-01-03T11:11:00+00:00,34.25,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06
2016-01-03T11:26:00+00:00,44.91,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69
2016-01-03T11:41:00+00:00,40.1,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,
2016-01-03T11:56:00+00:00,43.64,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,
2016-01-03T12:11:00+00:00,43.07,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,
2016-01-03T12:26:00+00:00,40.62,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,
2016-01-03T12:41:00+00:00,32.87,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,
2016-01-03T12:56:00+00:00,33.55,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,
2016-01-03T13:11:00+00:00,28.61,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,,
2016-01-03T13:26:00+00:00,20.82,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,,,
2016-01-03T13:41:00+00:00,15.4,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,,,,
2016-01-03T13:56:00+00:00,12.41,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,,,,,
2016-01-03T14:11:00+00:00,12.84,10.86,8.66,6.98,5.06,3.69,,,,,,,,,,,
2016-01-03T14:26:00+00:00,10.86,8.66,6.98,5.06,3.69,,,,,,,,,,,,
2016-01-03T14:41:00+00:00,8.66,6.98,5.06,3.69,,,,,,,,,,,,,
2016-01-03T14:56:00+00:00,6.98,5.06,3.69,,,,,,,,,,,,,,
2016-01-03T15:11:00+00:00,5.06,3.69,,,,,,,,,,,,,,,
2016-01-03T15:26:00+00:00,3.69,,,,,,,,,,,,,,,,
2016-01-04T08:41:00+00:00,67.72,91.65,127.38,183.63,189.52,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94
2016-01-04T08:56:00+00:00,91.65,127.38,183.63,189.52,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04
2016-01-04T09:11:00+00:00,127.38,183.63,189.52,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81
2016-01-04T09:26:00+00:00,183.63,189.52,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55
2016-01-04T09:41:00+00:00,189.52,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17
2016-01-04T09:56:00+00:00,209.05,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14
2016-01-04T10:11:00+00:00,262.23,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33
2016-01-04T10:26:00+00:00,268.78,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78
2016-01-04T10:41:00+00:00,310.69,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36
2016-01-04T10:56:00+00:00,281.4,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43
2016-01-04T11:11:00+00:00,179.35,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99
2016-01-04T11:26:00+00:00,183.1,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0
2016-01-04T11:41:00+00:00,330.17,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,
2016-01-04T11:56:00+00:00,291.58,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,
2016-01-04T12:11:00+00:00,315.97,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,
2016-01-04T12:26:00+00:00,305.11,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,
2016-01-04T12:41:00+00:00,246.94,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,
2016-01-04T12:56:00+00:00,248.04,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,
2016-01-04T13:11:00+00:00,258.81,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,,
2016-01-04T13:26:00+00:00,184.55,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,,,
2016-01-04T13:41:00+00:00,197.17,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,,,,
2016-01-04T13:56:00+00:00,199.14,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,,,,,
2016-01-04T14:11:00+00:00,159.33,125.78,135.36,88.43,67.99,50.0,,,,,,,,,,,
2016-01-04T14:26:00+00:00,125.78,135.36,88.43,67.99,50.0,,,,,,,,,,,,
2016-01-04T14:41:00+00:00,135.36,88.43,67.99,50.0,,,,,,,,,,,,,
2016-01-04T14:56:00+00:00,88.43,67.99,50.0,,,,,,,,,,,,,,
2016-01-04T15:11:00+00:00,67.99,50.0,,,,,,,,,,,,,,,
2016-01-04T15:26:00+00:00,50.0,,,,,,,,,,,,,,,,
2016-01-05T08:41:00+00:00,7.54,15.54,26.66,34.95,50.96,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69
2016-01-05T08:56:00+00:00,15.54,26.66,34.95,50.96,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37
2016-01-05T09:11:00+00:00,26.66,34.95,50.96,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96
2016-01-05T09:26:00+00:00,34.95,50.96,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57
2016-01-05T09:41:00+00:00,50.96,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18
2016-01-05T09:56:00+00:00,53.55,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4
2016-01-05T10:11:00+00:00,134.97,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47
2016-01-05T10:26:00+00:00,155.44,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62
2016-01-05T10:41:00+00:00,101.62,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82
2016-01-05T10:56:00+00:00,63.66,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6
2016-01-05T11:11:00+00:00,42.5,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3
2016-01-05T11:26:00+00:00,95.39,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37
2016-01-05T11:41:00+00:00,145.37,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,
2016-01-05T11:56:00+00:00,196.03,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,
2016-01-05T12:11:00+00:00,197.17,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,
2016-01-05T12:26:00+00:00,97.27,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,
2016-01-05T12:41:00+00:00,67.69,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,
2016-01-05T12:56:00+00:00,90.37,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,
2016-01-05T13:11:00+00:00,93.96,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,,
2016-01-05T13:26:00+00:00,90.57,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,,,
2016-01-05T13:41:00+00:00,59.18,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,,,,
2016-01-05T13:56:00+00:00,72.4,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,,,,,
2016-01-05T14:11:00+00:00,73.47,70.62,52.82,34.6,15.3,10.37,,,,,,,,,,,
2016-01-05T14:26:00+00:00,70.62,52.82,34.6,15.3,10.37,,,,,,,,,,,,
2016-01-05T14:41:00+00:00,52.82,34.6,15.3,10.37,,,,,,,,,,,,,
2016-01-05T14:56:00+00:00,34.6,15.3,10.37,,,,,,,,,,,,,,
2016-01-05T15:11:00+00:00,15.3,10.37,,,,,,,,,,,,,,,
2016-01-05T15:26:00+00:00,10.37,,,,,,,,,,,,,,,,
2016-01-06T08:41:00+00:00,11.95,16.06,21.71,39.56,61.14,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49
2016-01-06T08:56:00+00:00,16.06,21.71,39.56,61.14,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2
2016-01-06T09:11:00+00:00,21.71,39.56,61.14,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95
2016-01-06T09:26:00+00:00,39.56,61.14,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93
2016-01-06T09:41:00+00:00,61.14,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58
2016-01-06T09:56:00+00:00,112.09,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16
2016-01-06T10:11:00+00:00,173.98,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26
2016-01-06T10:26:00+00:00,201.75,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45
2016-01-06T10:41:00+00:00,133.7,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81
2016-01-06T10:56:00+00:00,128.29,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57
2016-01-06T11:11:00+00:00,167.86,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64
2016-01-06T11:26:00+00:00,236.46,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63
2016-01-06T11:41:00+00:00,270.74,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,
2016-01-06T11:56:00+00:00,140.32,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,
2016-01-06T12:11:00+00:00,246.94,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,
2016-01-06T12:26:00+00:00,133.68,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,
2016-01-06T12:41:00+00:00,155.49,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,
2016-01-06T12:56:00+00:00,187.2,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,
2016-01-06T13:11:00+00:00,108.95,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,,
2016-01-06T13:26:00+00:00,78.93,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,,,
2016-01-06T13:41:00+00:00,72.58,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,,,,
2016-01-06T13:56:00+00:00,59.16,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,,,,,
2016-01-06T14:11:00+00:00,67.26,67.45,113.81,48.57,42.64,50.63,,,,,,,,,,,
2016-01-06T14:26:00+00:00,67.45,113.81,48.57,42.64,50.63,,,,,,,,,,,,
2016-01-06T14:41:00+00:00,113.81,48.57,42.64,50.63,,,,,,,,,,,,,
2016-01-06T14:56:00+00:00,48.57,42.64,50.63,,,,,,,,,,,,,,
2016-01-06T15:11:00+00:00,42.64,50.63,,,,,,,,,,,,,,,
2016-01-06T15:26:00+00:00,50.63,,,,,,,,,,,,,,,,
2016-01-07T08:41:00+00:00,9.85,9.48,24.9,25.99,38.69,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37
2016-01-07T08:56:00+00:00,9.48,24.9,25.99,38.69,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1
2016-01-07T09:11:00+00:00,24.9,25.99,38.69,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0
2016-01-07T09:26:00+00:00,25.99,38.69,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7
2016-01-07T09:41:00+00:00,38.69,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52
2016-01-07T09:56:00+00:00,67.82,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04
2016-01-07T10:11:00+00:00,109.65,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62
2016-01-07T10:26:00+00:00,121.99,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3
2016-01-07T10:41:00+00:00,165.74,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57
2016-01-07T10:56:00+00:00,301.26,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15
2016-01-07T11:11:00+00:00,250.52,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28
2016-01-07T11:26:00+00:00,261.33,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93
2016-01-07T11:41:00+00:00,290.67,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76
2016-01-07T11:56:00+00:00,370.79,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,
2016-01-07T12:11:00+00:00,363.42,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,
2016-01-07T12:26:00+00:00,152.34,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,
2016-01-07T12:41:00+00:00,104.37,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,
2016-01-07T12:56:00+00:00,298.1,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,
2016-01-07T13:11:00+00:00,351.0,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,
2016-01-07T13:26:00+00:00,343.7,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,,
2016-01-07T13:41:00+00:00,277.52,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,,,
2016-01-07T13:56:00+00:00,242.04,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,,,,
2016-01-07T14:11:00+00:00,243.62,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,,,,,
2016-01-07T14:26:00+00:00,190.3,122.57,117.15,81.28,22.93,12.76,,,,,,,,,,,
2016-01-07T14:41:00+00:00,122.57,117.15,81.28,22.93,12.76,,,,,,,,,,,,
2016-01-07T14:56:00+00:00,117.15,81.28,22.93,12.76,,,,,,,,,,,,,
