initial_timeslot,P0DT0H0M0S,P0DT0H15M0S,P0DT0H30M0S,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S
2016-01-01T08:41:00+00:00,22.44,33.91,39.31,42.5,57.94,87.97,74.24,63.51,116.97,110.68,75.75,103.37,132.27,171.18,203.73,207.63,183.23
2016-01-01T08:56:00+00:00,32.84,38.9,42.05,43.32,47.33,64.06,57.9,65.35,98.05,107.51,97.26,97.28,125.87,134.95,159.48,186.37,164.65
2016-01-01T09:11:00+00:00,29.72,24.27,49.7,68.1,53.19,56.84,87.84,100.27,82.58,85.24,78.56,83.36,116.87,131.9,148.21,156.44,103.91
2016-01-01T09:26:00+00:00,26.83,37.03,47.19,55.6,81.31,103.77,96.55,91.68,82.5,72.26,97.38,114.53,130.25,143.01,110.16,84.31,81.99
2016-01-01T09:41:00+00:00,39.8,40.2,32.55,40.75,61.21,85.88,104.8,100.0,87.44,87.62,80.09,69.99,61.0,48.43,45.11,49.93,45.54
2016-01-01T09:56:00+00:00,47.3,60.33,75.72,77.34,91.11,97.02,107.36,119.82,107.81,92.33,80.01,77.73,68.25,52.18,41.12,47.46,66.03
2016-01-01T10:11:00+00:00,64.21,85.09,92.29,101.44,105.82,103.18,101.52,97.16,92.41,93.69,82.07,76.85,88.59,99.13,101.36,97.59,77.3
2016-01-01T10:26:00+00:00,80.57,76.35,75.69,75.42,68.6,63.47,64.82,63.72,61.94,73.61,91.74,86.3,96.93,110.14,91.5,81.48,99.03
2016-01-01T10:41:00+00:00,64.57,48.05,46.44,52.82,61.15,78.81,103.24,107.59,103.02,106.4,110.14,105.22,97.7,119.35,126.28,96.98,61.25
2016-01-01T10:56:00+00:00,44.69,36.14,42.0,50.56,68.69,73.08,62.41,67.33,83.91,93.09,99.47,130.76,144.88,117.62,82.71,54.61,40.61
2016-01-01T11:11:00+00:00,39.72,43.89,46.09,56.08,67.18,65.06,54.59,52.17,70.55,96.74,134.49,138.18,106.91,83.35,57.16,43.81,39.1
2016-01-01T11:26:00+00:00,38.31,66.61,98.34,98.71,81.01,62.63,78.85,90.19,104.57,111.44,105.17,92.45,66.7,44.39,37.17,31.51,18.31
2016-01-01T11:41:00+00:00,60.07,98.12,109.08,87.51,82.46,93.22,95.05,122.46,129.11,119.48,98.63,61.38,44.18,47.88,39.94,20.26,
2016-01-01T11:56:00+00:00,106.49,117.34,96.34,85.94,104.87,143.11,152.44,122.49,94.29,91.3,67.38,39.0,43.97,33.74,22.77,,
2016-01-01T12:11:00+00:00,128.18,125.51,101.84,86.63,115.61,134.77,102.86,89.38,81.58,60.38,55.74,43.71,30.48,23.63,,,
2016-01-01T12:26:00+00:00,126.27,108.65,86.65,99.88,116.77,88.7,93.55,87.18,63.79,77.71,54.91,38.23,27.55,,,,
2016-01-01T12:41:00+00:00,127.88,103.76,78.42,92.93,73.47,71.9,81.46,64.81,62.86,40.53,33.65,36.3,,,,,
2016-01-01T12:56:00+00:00,110.12,87.85,82.16,66.48,68.03,76.39,66.78,59.33,37.4,30.2,34.48,,,,,,
2016-01-01T13:11:00+00:00,82.62,87.61,76.27,70.86,84.89,73.06,53.65,30.33,32.19,41.69,,,,,,,
2016-01-01T13:26:00+00:00,96.04,78.52,69.47,74.83,63.14,54.83,32.37,26.21,37.47,,,,,,,,
2016-01-01T13:41:00+00:00,90.09,71.53,67.14,59.48,40.2,37.68,38.18,31.57,,,,,,,,,
2016-01-01T13:56:00+00:00,89.6,90.94,50.77,22.72,30.83,44.7,36.84,,,,,,,,,,
2016-01-01T14:11:00+00:00,90.25,48.57,18.42,30.22,43.32,31.24,,,,,,,,,,,
2016-01-01T14:26:00+00:00,51.49,23.76,24.46,28.12,22.4,,,,,,,,,,,,
2016-01-01T14:41:00+00:00,27.8,23.21,26.97,18.51,,,,,,,,,,,,,
2016-01-01T14:56:00+00:00,24.38,32.57,18.15,,,,,,,,,,,,,,
2016-01-01T15:11:00+00:00,21.55,12.16,,,,,,,,,,,,,,,
2016-01-01T15:26:00+00:00,16.39,,,,,,,,,,,,,,,,
2016-01-02T08:41:00+00:00,50.31,81.12,104.76,120.95,149.17,141.81,154.99,166.12,205.05,266.81,282.32,282.11,252.36,258.74,267.84,234.37,183.8
2016-01-02T08:56:00+00:00,83.06,103.85,107.7,139.66,186.45,218.92,207.56,222.65,230.32,262.59,285.6,258.79,241.22,251.69,246.06,180.57,82.12
2016-01-02T09:11:00+00:00,105.08,85.48,128.47,201.77,217.48,225.95,253.07,254.21,256.76,279.55,270.76,222.19,183.24,153.3,77.65,40.87,48.82
2016-01-02T09:26:00+00:00,66.22,113.45,201.83,214.61,227.27,223.88,176.19,160.92,235.49,286.69,215.06,187.19,177.8,79.11,70.07,166.57,229.63
2016-01-02T09:41:00+00:00,51.64,121.82,204.95,233.91,233.31,171.17,167.86,218.03,229.43,272.96,259.34,168.59,83.0,51.22,159.12,264.5,146.68
2016-01-02T09:56:00+00:00,98.5,179.11,233.48,232.6,184.29,203.46,237.46,206.91,227.43,265.88,174.74,58.0,44.43,158.18,217.63,93.21,45.25
2016-01-02T10:11:00+00:00,176.63,227.37,213.04,189.77,222.2,234.52,233.1,265.39,256.77,237.82,183.4,89.41,87.4,194.66,203.71,96.36,98.9
2016-01-02T10:26:00+00:00,160.23,115.5,199.0,256.42,253.65,245.73,230.8,183.37,157.96,187.31,173.61,98.12,105.15,137.75,81.7,76.38,93.08
2016-01-02T10:41:00+00:00,65.32,101.09,220.6,228.73,215.69,192.92,152.02,214.63,241.66,191.38,105.72,94.45,146.49,111.46,102.48,101.52,58.05
2016-01-02T10:56:00+00:00,98.92,147.93,198.64,217.57,121.58,109.66,148.97,116.47,51.06,73.57,122.72,94.84,77.01,93.97,54.51,37.07,33.66
2016-01-02T11:11:00+00:00,122.21,175.93,231.98,172.94,151.13,139.9,93.39,47.24,42.56,90.01,135.93,101.25,87.77,78.02,38.82,25.17,19.49
2016-01-02T11:26:00+00:00,142.96,197.23,160.45,118.24,93.99,105.18,90.72,84.96,100.5,77.51,47.41,43.09,50.1,35.39,23.22,22.92,25.0
2016-01-02T11:41:00+00:00,136.8,113.38,121.22,65.09,96.74,119.31,81.11,65.89,73.55,58.75,49.24,54.52,34.86,24.47,24.85,21.94,
2016-01-02T11:56:00+00:00,98.16,93.7,57.13,114.92,135.83,65.91,45.04,57.05,47.92,40.52,36.13,34.66,46.5,34.31,14.1,,
2016-01-02T12:11:00+00:00,92.55,48.39,55.23,66.3,60.53,73.9,64.9,37.13,32.44,33.29,36.01,43.01,27.73,13.95,,,
2016-01-02T12:26:00+00:00,49.55,73.78,81.61,80.35,117.27,87.87,32.92,31.02,33.99,28.02,18.09,13.01,10.34,,,,
2016-01-02T12:41:00+00:00,43.42,46.5,98.86,129.92,90.5,65.02,44.23,35.32,42.64,30.61,16.51,9.07,,,,,
2016-01-02T12:56:00+00:00,49.02,64.75,96.12,132.49,114.42,52.74,37.01,58.39,39.41,23.73,21.15,,,,,,
2016-01-02T13:11:00+00:00,61.06,76.58,103.13,91.62,62.9,45.58,30.63,42.05,41.04,25.72,,,,,,,
2016-01-02T13:26:00+00:00,96.47,114.79,78.38,55.43,41.01,23.3,41.85,35.71,17.47,,,,,,,,
2016-01-02T13:41:00+00:00,116.58,105.3,60.77,26.84,27.47,45.17,30.3,16.37,,,,,,,,,
2016-01-02T13:56:00+00:00,91.03,51.5,25.73,24.38,23.21,30.23,39.38,,,,,,,,,,
2016-01-02T14:11:00+00:00,50.83,27.51,28.41,34.81,28.73,24.76,,,,,,,,,,,
2016-01-02T14:26:00+00:00,28.61,38.07,46.44,51.21,41.06,,,,,,,,,,,,
2016-01-02T14:41:00+00:00,32.82,56.43,61.13,34.69,,,,,,,,,,,,,
2016-01-02T14:56:00+00:00,66.33,70.14,37.94,,,,,,,,,,,,,,
2016-01-02T15:11:00+00:00,70.34,41.31,,,,,,,,,,,,,,,
2016-01-02T15:26:00+00:00,40.42,,,,,,,,,,,,,,,,
2016-01-03T08:41:00+00:00,29.79,18.67,14.03,37.89,91.13,137.2,137.76,83.71,95.96,117.11,99.13,75.33,26.84,27.09,27.07,26.79,26.24
2016-01-03T08:56:00+00:00,18.67,30.99,46.86,37.4,31.93,57.11,76.22,51.81,68.34,59.01,44.64,71.47,53.29,27.07,26.79,26.24,25.43
2016-01-03T09:11:00+00:00,27.6,40.04,27.0,59.69,109.8,79.85,49.99,50.59,37.37,33.58,33.32,33.63,29.19,136.34,131.5,25.43,24.37
2016-01-03T09:26:00+00:00,44.85,31.26,46.3,70.51,47.98,28.79,27.54,25.55,26.33,29.57,51.67,70.03,109.54,97.87,49.45,37.09,23.07
2016-01-03T09:41:00+00:00,33.48,54.82,63.43,30.54,28.86,30.44,33.02,35.64,35.67,51.15,89.89,89.92,67.85,59.11,57.94,45.7,21.53
2016-01-03T09:56:00+00:00,60.23,61.32,31.58,49.11,49.99,44.1,53.3,88.34,103.6,76.56,55.26,45.68,40.33,42.32,41.99,42.15,41.38
2016-01-03T10:11:00+00:00,61.32,35.87,70.28,62.13,38.77,47.55,94.39,121.25,94.54,69.67,44.01,41.71,39.39,33.79,33.09,36.22,39.37
2016-01-03T10:26:00+00:00,29.28,31.32,39.34,69.05,83.97,97.58,88.53,61.09,48.03,45.41,43.51,32.23,30.9,40.26,38.63,32.39,31.25
2016-01-03T10:41:00+00:00,46.98,54.09,58.22,95.8,103.98,57.94,48.49,60.49,49.37,35.99,37.75,40.58,45.09,46.71,36.76,29.49,26.0
2016-01-03T10:56:00+00:00,49.48,52.83,96.97,95.03,47.57,51.28,58.18,43.65,32.92,38.5,39.88,39.84,38.8,29.11,27.0,25.86,16.42
2016-01-03T11:11:00+00:00,70.85,87.49,58.91,43.55,49.61,48.47,41.59,39.19,36.8,37.5,34.16,24.33,22.26,26.75,25.99,16.27,8.44
2016-01-03T11:26:00+00:00,98.19,67.54,50.64,64.27,61.37,47.7,34.03,35.46,31.44,26.1,35.6,33.62,35.5,33.54,18.26,9.51,5.93
2016-01-03T11:41:00+00:00,72.81,74.77,75.86,84.33,81.05,40.24,32.52,30.1,28.6,32.75,31.3,31.41,31.48,19.36,11.33,7.07,
2016-01-03T11:56:00+00:00,70.69,62.58,46.77,63.81,53.13,31.43,24.75,23.1,21.35,26.63,26.71,23.6,17.47,13.45,12.83,,
2016-01-03T12:11:00+00:00,81.68,70.12,58.23,44.1,37.91,28.65,26.91,27.94,24.84,22.25,19.73,17.09,12.33,10.23,,,
2016-01-03T12:26:00+00:00,57.63,54.44,48.27,31.06,27.79,23.37,26.57,35.0,27.47,17.87,17.57,15.62,11.07,,,,
2016-01-03T12:41:00+00:00,49.27,46.1,40.49,34.94,27.92,31.47,33.65,26.21,21.01,17.45,13.25,9.06,,,,,
2016-01-03T12:56:00+00:00,49.31,41.25,29.96,26.74,27.73,30.46,29.58,17.89,11.82,11.75,11.4,,,,,,
2016-01-03T13:11:00+00:00,46.66,35.08,28.93,26.56,20.85,23.41,20.59,15.25,13.12,9.0,,,,,,,
2016-01-03T13:26:00+00:00,42.98,36.72,28.95,29.75,27.49,15.84,16.94,13.07,6.95,,,,,,,,
2016-01-03T13:41:00+00:00,34.85,30.84,26.69,19.03,17.49,19.16,13.26,7.26,,,,,,,,,
2016-01-03T13:56:00+00:00,29.88,25.9,22.35,20.51,14.52,14.98,14.03,,,,,,,,,,
2016-01-03T14:11:00+00:00,26.35,28.6,25.95,22.71,15.22,7.71,,,,,,,,,,,
2016-01-03T14:26:00+00:00,19.5,21.37,19.12,18.64,13.99,,,,,,,,,,,,
2016-01-03T14:41:00+00:00,25.2,21.53,13.23,19.29,,,,,,,,,,,,,
2016-01-03T14:56:00+00:00,25.33,14.59,11.52,,,,,,,,,,,,,,
2016-01-03T15:11:00+00:00,17.58,13.08,,,,,,,,,,,,,,,
2016-01-03T15:26:00+00:00,20.78,,,,,,,,,,,,,,,,
2016-01-04T08:41:00+00:00,68.45,94.46,119.19,142.15,164.65,189.84,211.6,225.85,249.31,211.5,132.08,147.54,216.63,230.57,203.67,187.55,171.64
2016-01-04T08:56:00+00:00,95.98,119.91,140.64,165.73,194.63,220.07,237.4,240.68,199.44,139.57,121.97,194.14,222.23,225.37,256.39,194.83,92.06
2016-01-04T09:11:00+00:00,123.43,150.04,170.93,194.26,220.67,239.44,242.81,221.69,127.29,89.48,203.56,227.58,181.68,222.17,199.09,110.1,91.72
2016-01-04T09:26:00+00:00,147.48,166.41,187.25,208.99,224.71,233.43,218.64,167.67,130.19,146.69,144.74,128.71,192.51,171.39,78.97,62.43,108.4
2016-01-04T09:41:00+00:00,170.18,190.26,207.97,219.08,226.01,234.08,281.55,304.75,264.21,247.3,154.07,95.75,111.55,96.87,95.33,100.63,169.98
2016-01-04T09:56:00+00:00,194.0,214.22,230.11,236.96,247.58,187.82,190.15,242.12,214.31,171.87,119.41,201.83,216.28,134.44,129.41,181.86,209.66
2016-01-04T10:11:00+00:00,216.15,229.19,214.25,145.29,161.25,253.61,285.83,231.47,112.8,112.31,196.73,216.7,170.64,132.29,176.73,208.32,184.71
2016-01-04T10:26:00+00:00,233.86,218.64,178.52,194.88,248.19,276.03,286.14,208.13,162.13,205.91,246.6,239.96,187.97,204.71,202.61,168.48,152.61
2016-01-04T10:41:00+00:00,224.53,144.5,140.74,195.83,225.93,261.98,193.09,206.99,284.19,224.98,196.49,222.55,239.29,216.82,193.23,172.7,136.58
2016-01-04T10:56:00+00:00,181.99,175.45,213.4,262.66,283.1,273.14,280.27,275.96,249.54,245.06,248.41,207.02,171.79,173.38,163.42,140.57,116.29
2016-01-04T11:11:00+00:00,169.97,149.03,165.41,264.01,290.74,276.18,270.6,259.54,240.99,230.93,196.08,152.5,163.29,165.7,138.62,115.13,89.33
2016-01-04T11:26:00+00:00,204.17,247.4,281.88,277.02,268.62,269.4,261.2,254.48,220.13,181.76,168.56,170.87,164.55,141.48,114.96,89.15,62.82
2016-01-04T11:41:00+00:00,247.25,269.89,274.59,275.19,276.72,265.21,236.82,229.57,225.34,199.95,169.61,150.96,135.09,112.87,87.54,62.64,
2016-01-04T11:56:00+00:00,270.43,273.86,275.65,271.79,270.71,256.92,245.96,229.89,188.52,162.08,156.07,134.58,105.93,84.2,59.97,,
2016-01-04T12:11:00+00:00,243.65,218.76,250.23,269.33,253.42,236.53,227.25,212.4,172.74,138.42,126.27,105.76,87.73,63.89,,,
2016-01-04T12:26:00+00:00,222.93,195.24,200.93,241.74,242.03,223.95,204.97,185.8,163.84,141.87,112.5,87.39,63.65,,,,
2016-01-04T12:41:00+00:00,190.06,181.97,220.72,202.45,197.75,200.65,179.32,160.75,139.27,118.92,90.46,48.71,,,,,
2016-01-04T12:56:00+00:00,201.71,219.15,192.66,192.58,189.46,177.1,159.08,137.16,112.32,88.2,52.28,,,,,,
2016-01-04T13:11:00+00:00,233.67,189.38,189.69,177.05,161.42,163.88,138.03,113.98,79.4,55.39,,,,,,,
2016-01-04T13:26:00+00:00,215.97,216.01,171.23,127.85,141.91,136.38,114.01,82.91,47.49,,,,,,,,
2016-01-04T13:41:00+00:00,212.73,201.72,171.89,148.9,132.36,113.67,88.95,54.65,,,,,,,,,
2016-01-04T13:56:00+00:00,174.77,142.82,144.0,128.14,107.45,88.65,64.45,,,,,,,,,,
2016-01-04T14:11:00+00:00,148.36,148.14,127.73,104.97,86.15,65.51,,,,,,,,,,,
2016-01-04T14:26:00+00:00,151.09,137.91,114.08,88.36,62.26,,,,,,,,,,,,
2016-01-04T14:41:00+00:00,140.88,111.92,83.13,60.46,,,,,,,,,,,,,
2016-01-04T14:56:00+00:00,113.77,79.48,58.86,,,,,,,,,,,,,,
2016-01-04T15:11:00+00:00,69.27,47.81,,,,,,,,,,,,,,,
2016-01-04T15:26:00+00:00,49.35,,,,,,,,,,,,,,,,
2016-01-05T08:41:00+00:00,63.49,81.99,63.97,67.98,79.8,63.59,86.66,82.77,75.87,98.24,145.55,157.42,125.03,155.38,165.99,120.82,107.68
2016-01-05T08:56:00+00:00,86.97,77.85,64.13,66.39,88.88,84.92,90.58,152.99,106.0,100.38,143.17,90.6,90.37,145.79,159.56,151.94,157.91
2016-01-05T09:11:00+00:00,95.69,83.07,48.22,21.99,81.78,146.43,115.9,78.22,81.15,106.95,128.91,143.5,87.91,61.77,87.16,149.91,191.02
2016-01-05T09:26:00+00:00,70.76,34.7,22.94,26.25,42.72,45.4,53.64,52.41,47.73,99.18,99.8,44.69,80.63,140.03,136.18,82.83,45.0
2016-01-05T09:41:00+00:00,30.57,18.27,38.59,53.05,49.75,41.56,52.22,79.86,70.15,47.7,52.71,75.53,113.57,137.22,109.55,62.76,63.96
2016-01-05T09:56:00+00:00,18.27,52.79,64.27,43.73,52.3,48.84,81.89,126.01,92.48,51.52,102.38,107.81,96.23,108.57,69.2,105.18,121.3
2016-01-05T10:11:00+00:00,44.61,82.31,81.85,69.77,94.98,103.32,61.79,44.24,48.58,61.63,81.08,108.17,188.46,194.78,85.88,43.13,87.79
2016-01-05T10:26:00+00:00,97.68,180.4,208.9,120.81,74.92,75.21,73.34,67.87,110.81,173.49,187.02,185.81,152.88,150.78,131.18,117.47,149.08
2016-01-05T10:41:00+00:00,186.94,221.91,141.05,106.07,106.32,100.96,96.96,69.2,82.29,115.82,155.89,134.11,88.63,73.94,80.69,108.86,109.68
2016-01-05T10:56:00+00:00,191.82,103.97,70.73,68.19,113.9,117.74,92.84,112.09,120.02,121.17,150.73,175.58,134.2,102.92,83.48,73.78,67.98
2016-01-05T11:11:00+00:00,105.36,64.33,87.04,139.99,138.11,132.42,97.86,86.39,108.37,121.26,138.99,141.61,106.92,84.45,77.91,56.14,41.13
2016-01-05T11:26:00+00:00,78.38,68.91,84.48,136.74,133.77,130.07,176.57,174.29,133.01,83.76,112.16,133.24,79.16,41.82,24.24,12.42,7.46
2016-01-05T11:41:00+00:00,60.08,46.55,100.97,126.33,73.73,69.89,146.07,157.42,100.63,125.83,161.03,101.85,44.77,28.51,17.94,15.06,
2016-01-05T11:56:00+00:00,121.97,178.6,133.34,76.56,53.33,49.05,52.82,85.52,106.79,84.56,83.78,73.57,32.67,34.02,24.19,,
2016-01-05T12:11:00+00:00,192.81,133.27,68.67,69.62,136.26,162.36,153.06,94.45,23.97,29.64,54.76,45.56,18.78,19.56,,,
2016-01-05T12:26:00+00:00,148.99,68.64,46.39,49.44,89.68,179.03,121.97,35.94,32.85,26.2,19.31,22.46,15.53,,,,
2016-01-05T12:41:00+00:00,74.19,39.73,65.67,116.64,102.29,71.54,86.6,70.76,38.06,22.95,16.98,10.89,,,,,
2016-01-05T12:56:00+00:00,33.05,100.44,104.54,47.4,91.22,102.09,58.62,28.44,39.02,45.03,29.72,,,,,,
2016-01-05T13:11:00+00:00,73.54,72.01,48.27,69.52,73.48,46.62,37.44,31.19,28.01,35.91,,,,,,,
2016-01-05T13:26:00+00:00,80.59,44.8,32.9,31.57,35.46,46.92,33.09,17.63,25.85,,,,,,,,
2016-01-05T13:41:00+00:00,38.77,29.36,61.41,71.45,46.62,24.87,21.04,18.05,,,,,,,,,
2016-01-05T13:56:00+00:00,58.37,89.86,96.19,54.33,31.79,27.23,42.35,,,,,,,,,,
2016-01-05T14:11:00+00:00,86.78,83.18,51.29,31.91,32.48,37.51,,,,,,,,,,,
2016-01-05T14:26:00+00:00,64.33,35.14,29.17,22.7,38.18,,,,,,,,,,,,
2016-01-05T14:41:00+00:00,37.22,30.14,19.19,23.9,,,,,,,,,,,,,
2016-01-05T14:56:00+00:00,43.6,34.56,39.23,,,,,,,,,,,,,,
2016-01-05T15:11:00+00:00,52.88,54.16,,,,,,,,,,,,,,,
2016-01-05T15:26:00+00:00,52.03,,,,,,,,,,,,,,,,
2016-01-06T08:41:00+00:00,35.43,36.79,50.18,69.35,79.64,94.02,99.84,118.3,150.98,178.58,235.58,242.07,276.46,331.87,315.09,220.14,141.02
2016-01-06T08:56:00+00:00,38.54,46.79,64.05,87.89,99.7,126.4,148.5,177.57,152.47,152.78,276.05,327.04,296.96,269.21,168.89,118.95,156.09
2016-01-06T09:11:00+00:00,48.3,52.27,44.1,70.47,114.14,124.61,129.61,170.58,197.9,260.3,327.41,302.5,251.0,176.3,141.43,171.07,120.78
2016-01-06T09:26:00+00:00,43.28,55.49,98.8,132.09,138.84,109.35,73.52,103.4,234.6,311.24,283.19,220.24,172.37,149.45,174.55,143.18,101.76
2016-01-06T09:41:00+00:00,62.0,125.82,180.61,153.81,65.16,84.42,165.43,255.63,315.17,286.47,236.29,169.88,131.11,116.17,126.53,110.3,89.08
2016-01-06T09:56:00+00:00,139.73,200.52,136.99,70.33,111.52,200.01,231.97,207.7,212.85,176.99,154.52,130.27,110.4,130.22,116.12,77.85,108.49
2016-01-06T10:11:00+00:00,133.14,96.34,129.17,134.91,200.89,275.92,282.85,274.15,205.94,140.8,134.81,184.64,174.72,128.5,135.81,134.07,127.66
2016-01-06T10:26:00+00:00,107.27,116.73,181.9,245.57,232.3,283.16,224.05,143.27,150.85,222.12,237.12,212.34,214.93,211.11,183.91,95.77,79.06
2016-01-06T10:41:00+00:00,151.56,216.62,249.41,225.82,227.47,205.95,214.0,245.89,224.25,202.53,245.7,253.64,223.17,159.63,100.59,116.93,109.13
2016-01-06T10:56:00+00:00,212.85,247.98,238.08,252.84,273.1,285.46,249.42,206.52,205.55,240.91,227.38,157.08,85.1,74.05,67.52,36.19,25.91
2016-01-06T11:11:00+00:00,250.37,242.0,260.33,267.28,283.34,221.15,164.82,161.02,205.23,242.53,195.76,113.93,68.9,72.15,46.93,52.97,58.15
2016-01-06T11:26:00+00:00,249.88,240.68,244.43,270.6,223.59,183.65,144.77,161.13,185.09,143.1,98.84,77.7,58.77,66.2,87.42,78.96,43.0
2016-01-06T11:41:00+00:00,257.27,215.84,237.98,244.16,176.33,154.54,207.99,204.88,99.24,68.54,87.0,87.05,102.48,96.74,69.15,33.52,
2016-01-06T11:56:00+00:00,213.85,210.45,221.16,215.81,236.37,205.25,122.9,91.02,99.15,136.65,106.2,89.4,75.06,21.81,11.33,,
2016-01-06T12:11:00+00:00,230.29,238.2,176.92,125.6,72.36,63.32,75.55,100.27,91.24,88.78,100.65,63.9,32.71,19.54,,,
2016-01-06T12:26:00+00:00,217.19,201.57,166.76,145.06,104.76,44.34,59.31,44.23,76.21,90.31,48.8,28.03,27.62,,,,
2016-01-06T12:41:00+00:00,196.62,210.94,170.92,95.55,45.0,39.34,38.02,110.14,111.88,82.14,93.05,56.03,,,,,
2016-01-06T12:56:00+00:00,173.99,134.49,125.8,72.46,30.54,24.03,94.4,89.99,76.02,68.91,26.64,,,,,,
2016-01-06T13:11:00+00:00,105.36,106.66,92.38,45.38,43.54,39.14,47.27,97.7,94.71,39.95,,,,,,,
2016-01-06T13:26:00+00:00,141.12,111.74,32.27,53.93,68.3,71.19,101.05,97.59,48.86,,,,,,,,
2016-01-06T13:41:00+00:00,109.3,39.07,65.46,48.6,23.0,43.18,37.26,42.25,,,,,,,,,
2016-01-06T13:56:00+00:00,57.13,80.9,55.7,27.09,59.15,64.3,45.31,,,,,,,,,,
2016-01-06T14:11:00+00:00,50.75,33.97,44.9,65.85,61.4,42.43,,,,,,,,,,,
2016-01-06T14:26:00+00:00,30.58,72.31,72.82,67.99,58.37,,,,,,,,,,,,
2016-01-06T14:41:00+00:00,62.14,56.95,26.27,18.2,,,,,,,,,,,,,
2016-01-06T14:56:00+00:00,59.3,20.54,20.13,,,,,,,,,,,,,,
2016-01-06T15:11:00+00:00,45.8,30.21,,,,,,,,,,,,,,,
2016-01-06T15:26:00+00:00,51.08,,,,,,,,,,,,,,,,
2016-01-07T08:41:00+00:00,15.96,22.25,46.09,70.73,33.72,43.73,48.4,95.08,138.74,142.36,158.75,178.71,202.69,199.5,124.7,27.59,27.07
2016-01-07T08:56:00+00:00,22.25,32.07,103.44,131.66,143.76,112.87,78.78,153.1,221.79,268.59,254.98,232.18,259.99,217.68,81.95,27.07,26.28
2016-01-07T09:11:00+00:00,30.06,46.62,38.39,100.72,132.92,122.98,164.3,229.66,264.59,195.05,175.82,201.32,142.8,56.75,27.07,26.28,25.25
2016-01-07T09:26:00+00:00,45.19,36.13,50.83,101.38,171.01,247.56,307.1,287.07,264.05,256.92,300.07,256.04,226.56,162.78,26.28,25.25,23.96
2016-01-07T09:41:00+00:00,26.58,18.51,27.1,139.72,245.28,259.49,278.37,152.5,32.04,51.09,106.96,216.33,274.0,143.27,25.25,23.96,22.44
2016-01-07T09:56:00+00:00,18.51,31.29,107.48,237.29,287.87,277.59,184.71,59.65,72.02,174.16,217.17,214.67,127.63,28.13,26.7,22.44,20.69
2016-01-07T10:11:00+00:00,85.92,163.53,219.16,266.39,268.51,263.35,192.46,81.66,35.09,85.45,176.9,147.97,48.75,23.96,22.44,20.69,18.74
2016-01-07T10:26:00+00:00,183.71,253.27,310.1,227.06,177.84,189.95,210.88,243.14,237.57,141.93,149.02,248.13,222.2,114.77,20.69,18.74,16.6
2016-01-07T10:41:00+00:00,236.18,226.33,122.8,93.95,80.97,175.85,180.63,37.64,88.95,115.69,159.93,230.78,218.82,106.42,18.74,16.6,14.3
2016-01-07T10:56:00+00:00,260.04,224.11,207.56,232.8,254.31,280.31,271.01,154.83,82.08,136.91,105.68,88.12,108.36,51.79,16.6,14.3,11.86
2016-01-07T11:11:00+00:00,200.49,212.63,285.0,290.13,281.75,260.23,138.14,26.28,136.02,136.07,59.75,90.85,87.9,44.34,14.3,11.86,9.34
2016-01-07T11:26:00+00:00,210.49,251.44,256.46,290.47,267.77,139.31,88.31,208.67,213.91,153.89,135.63,97.05,120.56,80.75,11.86,9.34,6.77
2016-01-07T11:41:00+00:00,275.2,283.36,277.76,219.31,102.75,144.01,220.32,159.06,104.17,70.14,51.16,100.13,140.99,64.31,9.34,6.77,
2016-01-07T11:56:00+00:00,281.3,292.01,164.9,104.25,223.27,262.34,143.64,119.19,215.35,123.29,94.24,147.79,120.29,51.16,6.77,,
2016-01-07T12:11:00+00:00,295.0,182.22,123.47,149.86,111.22,147.58,218.7,218.01,109.49,102.13,147.83,123.2,107.9,76.65,,,
2016-01-07T12:26:00+00:00,240.17,212.31,276.67,291.61,270.01,255.88,210.23,93.99,86.02,127.54,77.63,39.93,27.33,,,,
2016-01-07T12:41:00+00:00,212.01,268.52,242.63,206.49,222.8,224.77,152.87,126.05,143.89,112.7,67.49,51.94,,,,,
2016-01-07T12:56:00+00:00,259.56,261.03,264.27,256.78,213.6,137.49,125.38,145.91,120.45,99.02,55.04,,,,,,
2016-01-07T13:11:00+00:00,276.63,258.45,245.93,220.41,110.65,99.74,143.9,88.53,71.01,64.83,,,,,,,
2016-01-07T13:26:00+00:00,265.27,249.25,226.05,164.24,142.96,141.3,115.0,76.14,47.35,,,,,,,,
2016-01-07T13:41:00+00:00,250.36,231.4,163.93,141.82,143.57,67.73,17.39,37.04,,,,,,,,,
2016-01-07T13:56:00+00:00,248.37,216.89,163.18,131.7,111.57,74.67,29.49,,,,,,,,,,
2016-01-07T14:11:00+00:00,217.69,182.0,151.57,106.22,76.01,32.75,,,,,,,,,,,
2016-01-07T14:26:00+00:00,173.87,112.33,72.47,60.71,23.93,,,,,,,,,,,,
2016-01-07T14:41:00+00:00,128.69,105.19,97.4,40.89,,,,,,,,,,,,,
2016-01-07T14:56:00+00:00,102.86,97.53,47.39,,,,,,,,,,,,,,
2016-01-07T15:11:00+00:00,100.06,66.88,,,,,,,,,,,,,,,
2016-01-07T15:26:00+00:00,64.85,,,,,,,,,,,,,,,,
