initial_timeslot,P0DT0H0M0S,P0DT0H15M0S,P0DT0H30M0S,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S
2016-01-01T08:41:00+00:00,22.44,31.5,40.46,49.11,57.3,64.9,71.84,78.04,83.43,87.98,91.63,94.37,96.16,97.0,96.88,95.79,93.75
2016-01-01T08:56:00+00:00,32.84,42.18,51.19,59.73,67.66,74.89,81.35,86.98,91.71,95.53,98.38,100.25,101.12,100.99,99.86,97.73,94.63
2016-01-01T09:11:00+00:00,29.72,36.08,42.09,47.68,52.78,57.33,61.29,64.63,67.31,69.32,70.64,71.26,71.17,70.37,68.87,66.68,63.83
2016-01-01T09:26:00+00:00,26.83,31.3,35.46,39.25,42.64,45.58,48.07,50.06,51.56,52.54,53.0,52.93,52.34,51.22,49.6,47.47,44.86
2016-01-01T09:41:00+00:00,39.8,45.08,49.9,54.2,57.95,61.11,63.65,65.55,66.79,67.37,67.29,66.53,65.12,63.05,60.35,57.04,53.14
2016-01-01T09:56:00+00:00,47.3,52.36,56.87,60.81,64.12,66.78,68.78,70.08,70.69,70.6,69.81,68.32,66.16,63.32,59.85,55.76,51.1
2016-01-01T10:11:00+00:00,64.21,69.75,74.57,78.64,81.9,84.35,85.95,86.7,86.59,85.62,83.79,81.13,77.66,73.4,68.38,62.67,56.3
2016-01-01T10:26:00+00:00,80.57,86.15,90.84,94.61,97.44,99.29,100.15,100.02,98.9,96.8,93.72,89.71,84.78,78.99,72.39,65.04,57.02
2016-01-01T10:41:00+00:00,64.57,68.09,70.92,73.03,74.42,75.07,74.97,74.13,72.56,70.25,67.24,63.55,59.21,54.26,48.75,42.74,36.3
2016-01-01T10:56:00+00:00,44.69,46.55,47.94,48.85,49.27,49.21,48.66,47.62,46.11,44.14,41.71,38.86,35.62,32.0,28.05,23.83,19.39
2016-01-01T11:11:00+00:00,39.72,40.91,41.69,42.05,41.99,41.52,40.64,39.35,37.66,35.6,33.17,30.39,27.31,23.94,20.33,16.54,12.64
2016-01-01T11:26:00+00:00,38.31,39.04,39.38,39.33,38.89,38.06,36.85,35.27,33.34,31.06,28.46,25.57,22.42,19.04,15.49,11.84,8.17
2016-01-01T11:41:00+00:00,60.07,60.59,60.52,59.84,58.56,56.7,54.27,51.3,47.79,43.8,39.35,34.5,29.3,23.84,18.21,12.57,
2016-01-01T11:56:00+00:00,106.49,106.35,105.16,102.92,99.66,95.39,90.15,83.99,76.97,69.16,60.63,51.5,41.9,32.01,22.09,,
2016-01-01T12:11:00+00:00,128.18,126.75,124.05,120.11,114.96,108.65,101.23,92.77,83.35,73.07,62.07,50.5,38.58,26.62,,,
2016-01-01T12:26:00+00:00,126.27,123.58,119.66,114.53,108.25,100.85,92.42,83.04,72.8,61.84,50.31,38.43,26.53,,,,
2016-01-01T12:41:00+00:00,127.88,123.82,118.51,112.01,104.36,95.64,85.93,75.33,63.99,52.06,39.77,27.45,,,,,
2016-01-01T12:56:00+00:00,110.12,105.41,99.62,92.82,85.06,76.42,67.0,56.91,46.3,35.37,24.41,,,,,,
2016-01-01T13:11:00+00:00,82.62,78.09,72.75,66.67,59.9,52.52,44.61,36.29,27.72,19.13,,,,,,,
2016-01-01T13:26:00+00:00,96.04,89.48,82.0,73.67,64.59,54.86,44.63,34.1,23.53,,,,,,,,
2016-01-01T13:41:00+00:00,90.09,82.56,74.17,65.03,55.23,44.94,34.33,23.69,,,,,,,,,
2016-01-01T13:56:00+00:00,89.6,80.5,70.57,59.94,48.77,37.25,25.71,,,,,,,,,,
2016-01-01T14:11:00+00:00,90.25,79.12,67.21,54.68,41.77,28.83,,,,,,,,,,,
2016-01-01T14:26:00+00:00,51.49,43.73,35.58,27.18,18.76,,,,,,,,,,,,
2016-01-01T14:41:00+00:00,27.8,22.62,17.28,11.93,,,,,,,,,,,,,
2016-01-01T14:56:00+00:00,24.38,18.62,12.85,,,,,,,,,,,,,,
2016-01-01T15:11:00+00:00,21.55,14.87,,,,,,,,,,,,,,,
2016-01-01T15:26:00+00:00,16.39,,,,,,,,,,,,,,,,
2016-01-02T08:41:00+00:00,50.31,70.6,90.68,110.06,128.42,145.48,161.05,174.97,187.09,197.32,205.56,211.74,215.82,217.76,217.55,215.19,210.7
2016-01-02T08:56:00+00:00,83.06,106.69,129.5,151.09,171.17,189.49,205.86,220.13,232.16,241.85,249.13,253.93,256.21,255.97,253.19,247.9,240.15
2016-01-02T09:11:00+00:00,105.08,127.54,148.81,168.59,186.63,202.75,216.81,228.66,238.2,245.37,250.1,252.35,252.1,249.37,244.16,236.52,226.52
2016-01-02T09:26:00+00:00,66.22,77.26,87.53,96.89,105.27,112.56,118.71,123.67,127.39,129.84,131.01,130.89,129.47,126.76,122.8,117.6,111.22
2016-01-02T09:41:00+00:00,51.64,58.5,64.76,70.36,75.24,79.35,82.66,85.15,86.79,87.57,87.48,86.53,84.73,82.08,78.61,74.34,69.32
2016-01-02T09:56:00+00:00,98.5,109.04,118.46,126.67,133.6,139.18,143.36,146.13,147.44,147.3,145.7,142.66,138.2,132.35,125.17,116.72,107.07
2016-01-02T10:11:00+00:00,176.63,191.89,205.19,216.4,225.44,232.22,236.69,238.82,238.59,236.0,231.07,223.85,214.38,202.75,189.06,173.43,156.02
2016-01-02T10:26:00+00:00,160.23,171.34,180.7,188.25,193.91,197.65,199.42,199.23,197.07,192.95,186.92,179.01,169.3,157.87,144.82,130.28,114.41
2016-01-02T10:41:00+00:00,65.32,68.89,71.77,73.93,75.35,76.03,75.96,75.13,73.56,71.26,68.25,64.55,60.19,55.21,49.67,43.62,37.13
2016-01-02T10:56:00+00:00,98.92,103.05,106.15,108.19,109.16,109.06,107.87,105.62,102.32,97.99,92.68,86.42,79.27,71.32,62.63,53.31,43.51
2016-01-02T11:11:00+00:00,122.21,125.89,128.31,129.46,129.34,127.94,125.26,121.35,116.21,109.91,102.49,94.02,84.58,74.27,63.23,51.61,39.62
2016-01-02T11:26:00+00:00,142.96,145.72,147.03,146.88,145.29,142.26,137.81,131.98,124.82,116.39,106.77,96.05,84.35,71.81,58.61,44.99,31.32
2016-01-02T11:41:00+00:00,136.8,138.03,137.89,136.4,133.55,129.37,123.9,117.18,109.27,100.23,90.17,79.19,67.41,55.02,42.24,29.4,
2016-01-02T11:56:00+00:00,98.16,98.06,97.0,94.97,92.0,88.11,83.33,77.7,71.28,64.12,56.31,47.94,39.13,30.04,20.91,,
2016-01-02T12:11:00+00:00,92.55,91.54,89.63,86.83,83.15,78.64,73.33,67.27,60.52,53.14,45.24,36.93,28.35,19.73,,,
2016-01-02T12:26:00+00:00,49.55,48.52,47.0,45.01,42.57,39.7,36.42,32.76,28.77,24.49,19.99,15.35,10.68,,,,
2016-01-02T12:41:00+00:00,43.42,42.06,40.28,38.1,35.52,32.59,29.32,25.74,21.92,17.89,13.73,9.56,,,,,
2016-01-02T12:56:00+00:00,49.02,46.94,44.4,41.4,37.98,34.16,30.0,25.54,20.85,16.0,11.14,,,,,,
2016-01-02T13:11:00+00:00,61.06,57.75,53.85,49.4,44.44,39.02,33.22,27.11,20.82,14.49,,,,,,,
2016-01-02T13:26:00+00:00,96.47,89.96,82.52,74.24,65.19,55.5,45.3,34.78,24.21,,,,,,,,
2016-01-02T13:41:00+00:00,116.58,106.95,96.21,84.49,71.93,58.7,45.07,31.37,,,,,,,,,
2016-01-02T13:56:00+00:00,91.03,81.89,71.92,61.22,49.97,38.36,26.7,,,,,,,,,,
2016-01-02T14:11:00+00:00,50.83,44.63,38.0,31.01,23.81,16.57,,,,,,,,,,,
2016-01-02T14:26:00+00:00,28.61,24.35,19.88,15.26,10.62,,,,,,,,,,,,
2016-01-02T14:41:00+00:00,32.82,26.79,20.57,14.32,,,,,,,,,,,,,
2016-01-02T14:56:00+00:00,66.33,50.92,35.45,,,,,,,,,,,,,,
2016-01-02T15:11:00+00:00,70.34,48.96,,,,,,,,,,,,,,,
2016-01-02T15:26:00+00:00,40.42,,,,,,,,,,,,,,,,
2016-01-03T08:41:00+00:00,29.79,41.79,53.66,65.12,75.97,86.07,95.29,103.53,110.72,116.79,121.68,125.37,127.82,129.0,128.92,127.57,124.95
2016-01-03T08:56:00+00:00,18.67,23.97,29.09,33.94,38.45,42.57,46.25,49.46,52.17,54.36,56.01,57.1,57.63,57.59,56.99,55.82,54.1
2016-01-03T09:11:00+00:00,27.6,33.49,39.08,44.27,49.01,53.25,56.95,60.07,62.59,64.49,65.74,66.35,66.31,65.61,64.27,62.29,59.69
2016-01-03T09:26:00+00:00,44.85,52.33,59.28,65.63,71.31,76.26,80.44,83.81,86.35,88.04,88.85,88.79,87.86,86.06,83.41,79.93,75.65
2016-01-03T09:41:00+00:00,33.48,37.93,41.99,45.62,48.79,51.46,53.62,55.24,56.32,56.84,56.81,56.21,55.06,53.36,51.14,48.4,45.17
2016-01-03T09:56:00+00:00,60.23,66.68,72.45,77.48,81.73,85.16,87.74,89.45,90.28,90.22,89.27,87.44,84.75,81.21,76.86,71.73,65.87
2016-01-03T10:11:00+00:00,61.32,66.63,71.26,75.16,78.31,80.69,82.26,83.02,82.97,82.1,80.42,77.94,74.69,70.68,65.97,60.58,54.56
2016-01-03T10:26:00+00:00,29.28,31.32,33.03,34.42,35.46,36.15,36.49,36.47,36.08,35.34,34.26,32.83,31.07,28.99,26.62,23.98,21.1
2016-01-03T10:41:00+00:00,46.98,49.55,51.63,53.19,54.23,54.73,54.7,54.12,53.02,51.38,49.24,46.6,43.49,39.94,35.97,31.64,27.0
2016-01-03T10:56:00+00:00,49.48,51.56,53.12,54.15,54.66,54.62,54.05,52.94,51.31,49.17,46.53,43.43,39.88,35.92,31.6,26.96,22.08
2016-01-03T11:11:00+00:00,70.85,73.0,74.42,75.11,75.06,74.27,72.75,70.51,67.57,63.95,59.68,54.8,49.36,43.42,37.05,30.34,23.41
2016-01-03T11:26:00+00:00,98.19,100.11,101.04,100.97,99.91,97.87,94.85,90.89,86.02,80.28,73.72,66.41,58.41,49.84,40.81,31.49,22.11
2016-01-03T11:41:00+00:00,72.81,73.49,73.44,72.67,71.18,68.99,66.11,62.56,58.39,53.62,48.3,42.48,36.25,29.68,22.9,16.08,
2016-01-03T11:56:00+00:00,70.69,70.65,69.91,68.47,66.37,63.6,60.19,56.17,51.58,46.46,40.87,34.87,28.55,22.03,15.47,,
2016-01-03T12:11:00+00:00,81.68,80.82,79.17,76.73,73.53,69.59,64.94,59.64,53.72,47.25,40.32,33.02,25.47,17.88,,,
2016-01-03T12:26:00+00:00,57.63,56.45,54.71,52.43,49.62,46.3,42.52,38.3,33.69,28.75,23.54,18.16,12.75,,,,
2016-01-03T12:41:00+00:00,49.27,47.75,45.75,43.3,40.41,37.11,33.43,29.4,25.09,20.54,15.85,11.13,,,,,
2016-01-03T12:56:00+00:00,49.31,47.25,44.72,41.74,38.33,34.52,30.37,25.91,21.22,16.37,11.49,,,,,,
2016-01-03T13:11:00+00:00,46.66,44.16,41.21,37.84,34.09,29.99,25.59,20.95,16.16,11.35,,,,,,,
2016-01-03T13:26:00+00:00,42.98,40.11,36.84,33.18,29.19,24.9,20.39,15.73,11.05,,,,,,,,
2016-01-03T13:41:00+00:00,34.85,32.0,28.83,25.36,21.64,17.72,13.67,9.6,,,,,,,,,
2016-01-03T13:56:00+00:00,29.88,26.91,23.67,20.2,16.54,12.76,8.96,,,,,,,,,,
2016-01-03T14:11:00+00:00,26.35,23.18,19.78,16.19,12.49,8.77,,,,,,,,,,,
2016-01-03T14:26:00+00:00,19.5,16.63,13.62,10.51,7.38,,,,,,,,,,,,
2016-01-03T14:41:00+00:00,25.2,20.64,15.92,11.18,,,,,,,,,,,,,
2016-01-03T14:56:00+00:00,25.33,19.54,13.72,,,,,,,,,,,,,,
2016-01-03T15:11:00+00:00,17.58,12.34,,,,,,,,,,,,,,,
2016-01-03T15:26:00+00:00,20.78,,,,,,,,,,,,,,,,
2016-01-04T08:41:00+00:00,68.45,95.92,123.11,149.37,174.24,197.38,218.52,237.44,253.94,267.89,279.17,287.69,293.36,296.16,296.06,293.06,287.18
2016-01-04T08:56:00+00:00,95.98,123.19,149.47,174.35,197.51,218.66,237.59,254.11,268.07,279.35,287.87,293.55,296.35,296.25,293.25,287.37,278.65
2016-01-04T09:11:00+00:00,123.43,149.75,174.69,197.89,219.09,238.05,254.6,268.59,279.89,288.43,294.12,296.93,296.83,293.82,287.92,279.19,267.69
2016-01-04T09:26:00+00:00,147.48,172.03,194.88,215.75,234.43,250.72,264.5,275.64,284.04,289.65,292.41,292.31,289.35,283.54,274.94,263.62,249.67
2016-01-04T09:41:00+00:00,170.18,192.79,213.43,231.91,248.03,261.65,272.67,280.98,286.53,289.26,289.17,286.23,280.49,271.99,260.78,246.98,230.69
2016-01-04T09:56:00+00:00,194.0,214.78,233.37,249.59,263.3,274.39,282.75,288.33,291.09,290.99,288.04,282.26,273.7,262.43,248.54,232.14,213.39
2016-01-04T10:11:00+00:00,216.15,234.86,251.18,264.98,276.14,284.56,290.17,292.94,292.84,289.87,284.06,275.45,264.1,250.12,233.62,214.76,193.7
2016-01-04T10:26:00+00:00,233.86,250.11,263.86,274.97,283.35,288.94,291.7,291.6,288.64,282.85,274.28,262.98,249.06,232.63,213.84,192.88,169.96
2016-01-04T10:41:00+00:00,224.53,236.87,246.84,254.37,259.39,261.86,261.77,259.12,253.92,246.22,236.08,223.58,208.84,191.97,173.15,152.57,130.49
2016-01-04T10:56:00+00:00,181.99,189.65,195.43,199.29,201.19,201.12,199.08,195.09,189.18,181.38,171.78,160.45,147.49,133.03,117.22,100.25,82.36
2016-01-04T11:11:00+00:00,169.97,175.15,178.61,180.31,180.25,178.42,174.84,169.54,162.56,153.95,143.8,132.19,119.23,105.06,89.85,73.81,57.23
2016-01-04T11:26:00+00:00,204.17,208.2,210.18,210.11,207.98,203.81,197.63,189.49,179.46,167.62,154.09,138.98,122.46,104.73,86.04,66.72,47.23
2016-01-04T11:41:00+00:00,247.25,249.61,249.52,246.99,242.04,234.7,225.04,213.12,199.06,182.99,165.05,145.43,124.38,102.18,79.23,56.09,
2016-01-04T11:56:00+00:00,270.43,270.33,267.59,262.23,254.27,243.8,230.9,215.67,198.25,178.81,157.56,134.75,110.7,85.84,60.77,,
2016-01-04T12:11:00+00:00,243.65,241.18,236.34,229.17,219.73,208.1,194.37,178.68,161.16,142.01,121.45,99.77,77.36,54.77,,,
2016-01-04T12:26:00+00:00,222.93,218.46,211.84,203.11,192.36,179.67,165.16,148.97,131.27,112.26,92.23,71.51,50.63,,,,
2016-01-04T12:41:00+00:00,190.06,184.3,176.71,167.36,156.32,143.69,129.61,114.2,97.67,80.24,62.22,44.05,,,,,
2016-01-04T12:56:00+00:00,201.71,193.4,183.17,171.08,157.27,141.85,124.99,106.9,87.82,68.09,48.21,,,,,,
2016-01-04T13:11:00+00:00,233.67,221.3,206.7,190.01,171.38,151.01,129.15,106.1,82.27,58.24,,,,,,,
2016-01-04T13:26:00+00:00,215.97,201.72,185.43,167.25,147.38,126.04,103.54,80.29,56.84,,,,,,,,
2016-01-04T13:41:00+00:00,212.73,195.55,176.38,155.42,132.92,109.2,84.67,59.94,,,,,,,,,
2016-01-04T13:56:00+00:00,174.77,157.64,138.9,118.79,97.59,75.67,53.57,,,,,,,,,,
2016-01-04T14:11:00+00:00,148.36,130.73,111.8,91.85,71.22,50.42,,,,,,,,,,,
2016-01-04T14:26:00+00:00,151.09,129.22,106.15,82.31,58.27,,,,,,,,,,,,
2016-01-04T14:41:00+00:00,140.88,115.74,89.74,63.53,,,,,,,,,,,,,
2016-01-04T14:56:00+00:00,113.77,88.22,62.45,,,,,,,,,,,,,,
2016-01-04T15:11:00+00:00,69.27,49.04,,,,,,,,,,,,,,,
2016-01-04T15:26:00+00:00,49.35,,,,,,,,,,,,,,,,
2016-01-05T08:41:00+00:00,63.49,88.86,113.97,138.22,161.19,182.58,202.12,219.61,234.89,247.82,258.29,266.21,271.52,274.18,274.17,271.49,266.15
2016-01-05T08:56:00+00:00,86.97,111.54,135.28,157.77,178.7,197.82,214.94,229.9,242.55,252.8,260.55,265.75,268.36,268.34,265.72,260.5,252.72
2016-01-05T09:11:00+00:00,95.69,116.05,135.34,153.29,169.7,184.39,197.22,208.07,216.86,223.51,227.97,230.2,230.19,227.94,223.46,216.79,207.99
2016-01-05T09:26:00+00:00,70.76,82.52,93.47,103.47,112.42,120.25,126.86,132.22,136.28,139.0,140.36,140.35,138.98,136.25,132.18,126.81,120.18
2016-01-05T09:41:00+00:00,30.57,34.63,38.34,41.65,44.55,47.0,48.99,50.49,51.5,52.0,52.0,51.49,50.48,48.98,46.99,44.53,41.63
2016-01-05T09:56:00+00:00,18.27,20.22,21.97,23.5,24.8,25.84,26.64,27.17,27.43,27.43,27.16,26.63,25.84,24.79,23.49,21.96,20.21
2016-01-05T10:11:00+00:00,44.61,48.47,51.84,54.7,57.01,58.75,59.93,60.51,60.51,59.92,58.74,56.99,54.67,51.82,48.44,44.57,40.26
2016-01-05T10:26:00+00:00,97.68,104.47,110.22,114.88,118.4,120.76,121.95,121.94,120.75,118.38,114.84,110.18,104.42,97.61,89.83,81.13,71.61
2016-01-05T10:41:00+00:00,186.94,197.23,205.56,211.87,216.09,218.21,218.2,216.07,211.82,205.5,197.15,186.84,174.67,160.73,145.17,128.14,109.84
2016-01-05T10:56:00+00:00,191.82,199.92,206.05,210.16,212.22,212.21,210.14,206.01,199.86,191.74,181.72,169.88,156.32,141.18,124.62,106.83,88.05
2016-01-05T11:11:00+00:00,105.36,108.59,110.75,111.84,111.83,110.74,108.56,105.32,101.04,95.76,89.52,82.38,74.4,65.67,56.3,46.4,36.16
2016-01-05T11:26:00+00:00,78.38,79.94,80.72,80.72,79.93,78.36,76.02,72.93,69.12,64.62,59.46,53.7,47.4,40.63,33.49,26.1,18.63
2016-01-05T11:41:00+00:00,60.08,60.67,60.67,60.08,58.9,57.14,54.82,51.95,48.57,44.69,40.36,35.63,30.54,25.17,19.62,14.0,
2016-01-05T11:56:00+00:00,121.97,121.96,120.77,118.4,114.86,110.2,104.44,97.63,89.84,81.14,71.62,61.4,50.61,39.44,28.15,,
2016-01-05T12:11:00+00:00,192.81,190.92,187.17,181.58,174.21,165.1,154.34,142.03,128.27,113.23,97.06,80.0,62.34,44.51,,,
2016-01-05T12:26:00+00:00,148.99,146.06,141.7,135.95,128.84,120.44,110.83,100.1,88.36,75.74,62.43,48.65,34.73,,,,
2016-01-05T12:41:00+00:00,74.19,71.97,69.05,65.44,61.17,56.29,50.84,44.88,38.47,31.71,24.71,17.64,,,,,
2016-01-05T12:56:00+00:00,33.05,31.71,30.05,28.09,25.85,23.35,20.61,17.67,14.56,11.35,8.1,,,,,,
2016-01-05T13:11:00+00:00,73.54,69.69,65.15,59.95,54.15,47.8,40.97,33.77,26.32,18.79,,,,,,,
2016-01-05T13:26:00+00:00,80.59,75.34,69.33,62.61,55.27,47.38,39.05,30.43,21.72,,,,,,,,
2016-01-05T13:41:00+00:00,38.77,35.68,32.23,28.45,24.38,20.1,15.66,11.18,,,,,,,,,
2016-01-05T13:56:00+00:00,58.37,52.72,46.54,39.89,32.88,25.62,18.29,,,,,,,,,,
2016-01-05T14:11:00+00:00,86.78,76.6,65.67,54.13,42.18,30.11,,,,,,,,,,,
2016-01-05T14:26:00+00:00,64.33,55.15,45.45,35.42,25.29,,,,,,,,,,,,
2016-01-05T14:41:00+00:00,37.22,30.68,23.91,17.07,,,,,,,,,,,,,
2016-01-05T14:56:00+00:00,43.6,33.97,24.25,,,,,,,,,,,,,,
2016-01-05T15:11:00+00:00,52.88,37.75,,,,,,,,,,,,,,,
2016-01-05T15:26:00+00:00,52.03,,,,,,,,,,,,,,,,
2016-01-06T08:41:00+00:00,35.43,49.51,63.44,76.9,89.65,101.52,112.38,122.1,130.59,137.79,143.63,148.06,151.04,152.56,152.6,151.16,148.25
2016-01-06T08:56:00+00:00,38.54,49.38,59.86,69.78,79.02,87.47,95.04,101.65,107.26,111.8,115.24,117.57,118.75,118.78,117.66,115.39,112.0
2016-01-06T09:11:00+00:00,48.3,58.55,68.26,77.3,85.56,92.96,99.43,104.91,109.36,112.73,115.0,116.16,116.19,115.09,112.87,109.56,105.17
2016-01-06T09:26:00+00:00,43.28,50.45,57.13,63.24,68.71,73.49,77.54,80.83,83.32,85.0,85.85,85.88,85.06,83.43,80.98,77.73,73.72
2016-01-06T09:41:00+00:00,62.0,70.21,77.72,84.44,90.32,95.3,99.33,102.4,104.46,105.51,105.54,104.54,102.53,99.52,95.53,90.6,84.77
2016-01-06T09:56:00+00:00,139.73,154.67,168.05,179.74,189.65,197.68,203.78,207.88,209.97,210.03,208.04,204.04,198.05,190.11,180.3,168.7,155.4
2016-01-06T10:11:00+00:00,133.14,144.66,154.72,163.25,170.17,175.41,178.95,180.75,180.79,179.08,175.64,170.48,163.65,155.21,145.22,133.77,120.98
2016-01-06T10:26:00+00:00,107.27,114.74,121.06,126.19,130.08,132.7,134.04,134.07,132.81,130.25,126.42,121.36,115.1,107.69,99.2,89.72,79.33
2016-01-06T10:41:00+00:00,151.56,159.91,166.69,171.83,175.29,177.05,177.09,175.42,172.05,166.99,160.3,152.03,142.25,131.04,118.51,104.79,90.04
2016-01-06T10:56:00+00:00,212.85,221.87,228.71,233.32,235.66,235.72,233.5,229.0,222.28,213.37,202.36,189.34,174.42,157.74,139.48,119.84,99.11
2016-01-06T11:11:00+00:00,250.37,258.09,263.29,265.93,266.0,263.49,258.42,250.83,240.78,228.36,213.66,196.82,178.0,157.39,135.24,111.84,87.59
2016-01-06T11:26:00+00:00,249.88,254.92,257.48,257.54,255.11,250.2,242.86,233.13,221.1,206.87,190.56,172.34,152.39,130.94,108.28,84.8,61.04
2016-01-06T11:41:00+00:00,257.27,259.86,259.92,257.47,252.52,245.1,235.28,223.14,208.78,192.32,173.93,153.8,132.15,109.28,85.59,61.61,
2016-01-06T11:56:00+00:00,213.85,213.9,211.88,207.81,201.7,193.62,183.63,171.81,158.27,143.14,126.57,108.75,89.93,70.43,50.7,,
2016-01-06T12:11:00+00:00,230.29,228.12,223.73,217.16,208.46,197.7,184.98,170.4,154.1,136.26,117.08,96.82,75.83,54.58,,,
2016-01-06T12:26:00+00:00,217.19,213.01,206.76,198.47,188.23,176.12,162.24,146.72,129.74,111.48,92.19,72.2,51.97,,,,
2016-01-06T12:41:00+00:00,196.62,190.84,183.2,173.74,162.56,149.75,135.43,119.75,102.9,85.09,66.64,47.97,,,,,
2016-01-06T12:56:00+00:00,173.99,167.02,158.4,148.21,136.53,123.47,109.18,93.81,77.58,60.76,43.73,,,,,,
2016-01-06T13:11:00+00:00,105.36,99.92,93.49,86.12,77.89,68.87,59.18,48.94,38.33,27.59,,,,,,,
2016-01-06T13:26:00+00:00,141.12,132.04,121.63,110.0,97.27,83.57,69.11,54.13,38.96,,,,,,,,
2016-01-06T13:41:00+00:00,109.3,100.69,91.06,80.52,69.18,57.21,44.81,32.25,,,,,,,,,
2016-01-06T13:56:00+00:00,57.13,51.67,45.69,39.26,32.46,25.42,18.3,,,,,,,,,,
2016-01-06T14:11:00+00:00,50.75,44.88,38.56,31.89,24.97,17.98,,,,,,,,,,,
2016-01-06T14:26:00+00:00,30.58,26.27,21.73,17.01,12.25,,,,,,,,,,,,
2016-01-06T14:41:00+00:00,62.14,51.39,40.25,28.97,,,,,,,,,,,,,
2016-01-06T14:56:00+00:00,59.3,46.44,33.43,,,,,,,,,,,,,,
2016-01-06T15:11:00+00:00,45.8,32.97,,,,,,,,,,,,,,,
2016-01-06T15:26:00+00:00,51.08,,,,,,,,,,,,,,,,
2016-01-07T08:41:00+00:00,15.96,22.25,28.48,34.5,40.2,45.51,50.37,54.72,58.53,61.76,64.38,66.37,67.72,68.42,68.46,67.83,66.55
2016-01-07T08:56:00+00:00,22.25,28.48,34.5,40.2,45.51,50.37,54.72,58.53,61.76,64.38,66.37,67.72,68.42,68.46,67.83,66.55,64.63
2016-01-07T09:11:00+00:00,30.06,36.41,42.43,48.04,53.16,57.76,61.78,65.18,67.95,70.06,71.48,72.22,72.26,71.6,70.25,68.22,65.52
2016-01-07T09:26:00+00:00,45.19,52.66,59.62,65.98,71.69,76.67,80.9,84.34,86.95,88.72,89.63,89.68,88.86,87.19,84.67,81.33,77.18
2016-01-07T09:41:00+00:00,26.58,30.09,33.3,36.18,38.7,40.83,42.57,43.89,44.78,45.24,45.26,44.85,44.01,42.73,41.05,38.96,36.48
2016-01-07T09:56:00+00:00,18.51,20.48,22.25,23.8,25.11,26.18,26.99,27.54,27.82,27.84,27.59,27.07,26.28,25.25,23.96,22.44,20.69
2016-01-07T10:11:00+00:00,85.92,93.35,99.85,105.35,109.82,113.23,115.53,116.72,116.78,115.72,113.54,110.26,105.9,100.51,94.12,86.8,78.6
2016-01-07T10:26:00+00:00,183.71,196.49,207.33,216.13,222.83,227.36,229.7,229.82,227.73,223.44,216.99,208.42,197.8,185.23,170.82,154.69,137.02
2016-01-07T10:41:00+00:00,236.18,249.21,259.79,267.84,273.29,276.1,276.24,273.73,268.57,260.81,250.51,237.75,222.64,205.32,185.94,164.7,141.85
2016-01-07T10:56:00+00:00,260.04,271.07,279.47,285.16,288.09,288.24,285.62,280.24,272.14,261.39,248.08,232.32,214.24,194.01,171.85,148.01,122.81
2016-01-07T11:11:00+00:00,200.49,206.69,210.9,213.07,213.18,211.24,207.26,201.28,193.33,183.48,171.82,158.45,143.49,127.1,109.47,90.83,71.49
2016-01-07T11:26:00+00:00,210.49,214.77,216.98,217.09,215.12,211.07,204.97,196.87,186.85,174.97,161.36,146.12,129.43,111.48,92.49,72.8,52.83
2016-01-07T11:41:00+00:00,275.2,278.03,278.18,275.64,270.45,262.64,252.26,239.42,224.2,206.75,187.24,165.85,142.84,118.52,93.28,67.69,
2016-01-07T11:56:00+00:00,281.3,281.45,278.89,273.64,265.73,255.23,242.24,226.84,209.19,189.44,167.8,144.52,119.91,94.38,68.49,,
2016-01-07T12:11:00+00:00,295.0,292.32,286.81,278.52,267.52,253.9,237.76,219.26,198.56,175.88,151.48,125.69,98.92,71.79,,,
2016-01-07T12:26:00+00:00,240.17,235.64,228.83,219.8,208.6,195.34,180.14,163.14,144.51,124.46,103.26,81.27,58.98,,,,
2016-01-07T12:41:00+00:00,212.01,205.89,197.76,187.68,175.76,162.08,146.78,130.02,111.98,92.91,73.12,53.06,,,,,
2016-01-07T12:56:00+00:00,259.56,249.31,236.61,221.57,204.33,185.04,163.91,141.17,117.13,92.19,66.9,,,,,,
2016-01-07T13:11:00+00:00,276.63,262.54,245.86,226.72,205.32,181.87,156.64,129.96,102.29,74.23,,,,,,,
2016-01-07T13:26:00+00:00,265.27,248.41,229.08,207.45,183.76,158.27,131.31,103.35,75.0,,,,,,,,
2016-01-07T13:41:00+00:00,250.36,230.87,209.08,185.2,159.51,132.34,104.16,75.59,,,,,,,,,
2016-01-07T13:56:00+00:00,248.37,224.92,199.23,171.59,142.37,112.05,81.31,,,,,,,,,,
2016-01-07T14:11:00+00:00,217.69,192.83,166.07,137.79,108.45,78.7,,,,,,,,,,,
2016-01-07T14:26:00+00:00,173.87,149.75,124.25,97.79,70.96,,,,,,,,,,,,
2016-01-07T14:41:00+00:00,128.69,106.77,84.04,60.98,,,,,,,,,,,,,
2016-01-07T14:56:00+00:00,102.86,80.95,58.75,,,,,,,,,,,,,,
2016-01-07T15:11:00+00:00,100.06,72.61,,,,,,,,,,,,,,,
2016-01-07T15:26:00+00:00,64.85,,,,,,,,,,,,,,,,
